chebi_id,InChIKey
139283,PXLAMLNGOCNQSO-AQDPWRCLSA-N
138616,YKPLJNOOLKUEBS-MMOUQCFBSA-N
139296,ISYFCRWDMNBLTM-VQPBACBFSA-N
138617,JBRPFYYLEQERPG-RIVVZJRMSA-N
139299,DGOSGFYDFDYMCW-OEFRVDPMSA-N
138618,JKPUWSZSJINVLB-VDOHSOROSA-N
139300,ZNJFBWYDHIGLCU-CMIOBCHKSA-N
139301,TXHIPUZLOILIIU-MJYWSMEFSA-N
139302,IBZYPBGPOGJMBF-LVJZJYDISA-N
139303,AIYBLGFBHQLGMH-MIZDRFBCSA-N
139304,FWPHMBHGUDAPRV-XGGCCDIMSA-N
139307,YJCQYQZQBKXNJE-YOZPQTRMSA-N
139308,PXLAMLNGOCNQSO-AQYHBTMWSA-N
139309,OWJDMFQKZYTWMD-PRBBOZKASA-N
139310,HUJVOPSBFKUZOI-YWRULNRLSA-N
139311,AWWCEQOCFFQUKS-LCGKLAOVSA-N
139314,RCVHVKDPLRWYFO-HOFOXTPBSA-N
139315,NYCAISBFDCDCKN-BHLSLOQKSA-N
139316,RCVHVKDPLRWYFO-PDCGHPPTSA-N
139317,MXUOWLCHZJIIEV-IEXBSDBMSA-N
139318,KEIJWHWBHHEPFU-HUYVOYHWSA-N
138733,WADQQVAMGZIDFQ-IKGTUSEWSA-L
139323,HOSWCJDTHOAORT-UHFFFAOYSA-N
139324,NLLFPPYBCPDOHN-UHFFFAOYSA-N
139305,YLHXSKZGPASTOD-ZMZOTGGVSA-N
139334,YZZVIKDAOTXDEB-JTQLQIEISA-N
139335,FICLVQOYKYBXFN-VIFPVBQESA-N
139336,FWPPTMJFWIEUPY-QMMMGPOBSA-N
139332,TUKKZLIDCNWKIN-VIFPVBQESA-N
139337,WFSIQNRAWDRWLN-RDBXOABQSA-N
139343,RMOGWMIKYWRTKW-UHFFFAOYSA-N
139344,RMOGWMIKYWRTKW-UONOGXRCSA-N
139345,RMOGWMIKYWRTKW-KGLIPLIRSA-N
139347,PLILDISEFZJECC-RMWYGNQTSA-N
139346,CYVVUYORRQQAQE-RMWYGNQTSA-N
139349,GAMRBCZMOOMBSQ-CCEZHUSRSA-N
139354,XVAIDCNLVLTVFM-UHFFFAOYSA-N
139355,XVAIDCNLVLTVFM-VQEHIDDOSA-N
139362,AJXYXFQWXBHSBR-GISZRNOTSA-N
139363,VKJHFPCCYROAEH-KMIJOLQASA-N
139364,MUXYQPRHGVEREQ-NBPNOZGJSA-N
139365,NOARVYOPBAIMKR-GJLBYMJHSA-N
139366,JWADYUAJQSFISV-IPXJXJKCSA-N
139367,WJEDAXQWYZLHII-LKCYJCQHSA-N
139368,DJXBNNDQGAISJX-ADHBCBEZSA-N
139372,KWEZYLNBQQYXLW-OUDFDEKCSA-N
139375,KCYAHSOGWAZYJF-UEMWZVKSSA-N
139376,QVMHSWYPRSCCHY-ZVRLPPNOSA-N
139388,QGDOQULISIQFHQ-UHFFFAOYSA-N
139390,LLYAGPCTPGJHHF-FAVLSOSNSA-N
139391,LLYAGPCTPGJHHF-GOOFQVTLSA-N
139392,IHISIHLMYMTWKU-UZDIFWIKSA-N
139393,MGRQNYGNPADYFZ-JTSLKRGBSA-N
139394,WADQQVAMGZIDFQ-IKGTUSEWSA-N
138643,JKPUWSZSJINVLB-OSKNXYPTSA-N
138645,JBRPFYYLEQERPG-XTIXYJHRSA-N
138648,QBTJOLCUKWLTIC-UZAFJXHNSA-N
138649,YKPLJNOOLKUEBS-RIYRYSNMSA-N
138653,CRDZYJSQHCXHEG-XLBFCUQGSA-N
138655,CRDZYJSQHCXHEG-SFVBTVKNSA-N
139396,PUBYMNIINUUJLL-JPHISPRKSA-N
139397,DMBATYOPPCIICJ-YWPJBLNKSA-N
139399,ADVRBBXWUTVFNX-AARKOHAPSA-N
139401,UQKONGBTZFNBQX-SFVTZJANSA-N
138673,FIGZGSKWTDIPGX-RUPKWMQGSA-N
139412,BSFVQLGLKDTWKI-QYLKTMJBSA-N
139413,VHSGASDFETVZBV-PYQLHGAXSA-N
139419,RHKKZBWRNHGJEZ-ARQDHWQXSA-N
139426,WTWVKSMRZHRDBH-PNYGMGBHSA-N
139447,DPINEQHXIGGMGK-ZSSPDXEMSA-N
139466,UAQFAHXMXOCEAD-UHFFFAOYSA-N
139471,YAAGNRWEJSZFLV-ZDUSSCGKSA-N
139472,GMICVRNSOOSANN-ZDUSSCGKSA-N
139473,WDOCBIHNYYQINH-UHFFFAOYSA-N
139476,YASGGQRPNAJUCL-UHFFFAOYSA-N
139478,OINNEUNVOZHBOX-XBQSVVNOSA-N
139479,IKQGYCWFBVEAKF-UHFFFAOYSA-N
139480,VRVYZZJPEDVTBX-POFDQXHJSA-N
139481,TUKKZLIDCNWKIN-VIFPVBQESA-N
139495,ZIXLZKBNIAXVBE-UHFFFAOYSA-J
139496,VXUYXOFXAQZZMF-UHFFFAOYSA-N
139494,UJUWZMUCEGGBOH-FAZZLAFVSA-N
139501,JBZZUOSISHUDSQ-UHFFFAOYSA-N
139502,WEUCVIBPSSMHJG-UHFFFAOYSA-N
139505,WTPBXXCVZZZXKR-UHFFFAOYSA-N
139506,SXNYIVOHZKYIJV-VKHMYHEASA-N
139514,DVCGBQVEWVCRNX-WJDABEKTSA-N
139515,AYPYRCXQBMEHMB-YHYHROLUSA-N
139516,UITDXRUYLPCWMC-HWATZDTFSA-N
139522,PMXMKGYRVPAIJJ-XBBDMFFLSA-N
139524,ITMJIMDHBMZNDG-BLEIWWAESA-N
139525,ALZMDZXBJJZHNZ-UNJQIUTRSA-N
139526,PWTBKWGOGGNEKK-SDQPKSGYSA-N
139527,AOXQMDNIXINZBX-NIGQNHAHSA-N
139537,WLNOCCJMGSEDAT-XDIGFQIYSA-N
139538,CURLTUGMZLYLDI-OUBTZVSYSA-N
139539,GNCZTBXGLUHKAP-JOZUOZHYSA-N
139540,FQQQKGAFQIIGLQ-RXWKEIDKSA-N
139541,ZCXRIDHJRROVJY-JOZUOZHYSA-N
139543,UJUVFUFXJONDDC-RXWKEIDKSA-N
139551,XSPRBQSEPSTTSF-SUJJMGRSSA-N
139558,BZPOQLONXBJGAZ-WSPRJJCZSA-N
139559,BHVZCCKRRPYXCV-MGNVXPIMSA-J
139560,NWKGPTOQIOBTPZ-QOPIDNHZSA-N
139564,ZUPSABSQBFCIOU-JSHOUVFRSA-N
139568,JTMSDJZWIOBZIQ-DTNMLCCFSA-N
139569,WGPNFBBJYNPRBO-LOWVWBTDSA-K
139570,TZAPMZFMEMVUSE-SCRDCRAPSA-K
139571,BNNMNFPEVVMCTR-LOWVWBTDSA-J
139579,RTHRCOIONCZINZ-UHFFFAOYSA-N
137561,BXESZVNFNSBGGR-UHFFFAOYSA-N
139583,ZCXRIDHJRROVJY-VGHPCWFHSA-N
139585,UJUVFUFXJONDDC-XSZXJSRZSA-N
139586,YLAMTMNJXPWCQN-PAMBMQIZSA-N
139593,HOOCUUOYPZNVKX-XYOKQWHBSA-N
139594,QPXYIIUZVFCJLM-RBRCJPGISA-N
139599,ASESWCYRACUPJV-SFRGZXRASA-O
139600,UBEXJJQDSPZXNL-BHNPUNFPSA-N
139601,ISCGPQDSEHHKFI-UHFFFAOYSA-N
139608,QBIYUDDJPRGKNJ-UHFFFAOYSA-M
139610,RQQPJTROOXJOLQ-IBWLQHGESA-N
94552,OTSOOHRUMBRSHZ-UHFFFAOYSA-N
139613,RYOQRDXVFJRWFJ-VIVSZJOJSA-N
139614,KBTQMAFDKPKMEJ-UYNYGYNWSA-M
139615,MILZHQPVNOSJIP-WPLOAARJSA-M
139961,XKFOFXRCSUBDPV-YXYNTAJPSA-M
139962,QUSYCGNKRPSLGM-SSTSQUPRSA-N
139963,QUSYCGNKRPSLGM-SSTSQUPRSA-J
139964,XHPJAFLLEKUEFS-SBFPOUOMSA-M
139965,WGGIJTBDSYSSPD-KYEXWDHISA-M
139966,UYLBZZOCHBVQEC-JZHPBSJXSA-N
139967,UYLBZZOCHBVQEC-JZHPBSJXSA-J
139968,OEQPWGGFCAQFGJ-BTQIBKBOSA-M
139969,JQSJPRMRKRGXEJ-BFRJETTRSA-N
139970,JQSJPRMRKRGXEJ-BFRJETTRSA-J
139971,JAEJLIJYAKFZFG-YZSAPEPWSA-N
139972,JAEJLIJYAKFZFG-YZSAPEPWSA-M
139973,NCRMXPBHKCBSOG-VDQFIAQQSA-N
139974,NCRMXPBHKCBSOG-VDQFIAQQSA-J
139975,DJYKCDSAKUJQRP-FMCLSXCISA-M
139976,LNESMCNAVCENOY-VWQWRKPCSA-N
139977,LNESMCNAVCENOY-VWQWRKPCSA-J
139978,LNUSDHULQVPZFO-RYJVCDSQSA-M
139979,LMCSNKVRWFPNBK-RJINDJSTSA-N
139980,LMCSNKVRWFPNBK-RJINDJSTSA-J
139981,KRXDKQWKJIZPMU-DSJMHWKBSA-M
139982,IWCGIYWOOJAKFW-RDOYHACNSA-N
139983,IWCGIYWOOJAKFW-RDOYHACNSA-J
139984,FDWVWTCEWSMDGI-DSKDDBFVSA-M
139985,GHHPCXNTFSLEKS-NBZNUMONSA-N
139986,GHHPCXNTFSLEKS-NBZNUMONSA-J
139987,GEMAYWCAMMUVTD-KLZNWCGWSA-M
139988,JNWMSLBBCWLNKD-LVUHESDLSA-N
139989,JNWMSLBBCWLNKD-LVUHESDLSA-J
139990,CBFGNQUTSUMTTO-XIWSQWRSSA-M
139991,AGJNHWXQEDNTLB-UZROWNAUSA-N
139992,AGJNHWXQEDNTLB-UZROWNAUSA-J
139993,OVQXUWRJYQBXHL-DOBPLDRNSA-N
139994,OVQXUWRJYQBXHL-DOBPLDRNSA-J
139995,HTPFVTWQRWJPNG-BVIKNXMNSA-M
139996,JURFBLSMNHCOJT-AOYMGUKVSA-N
139997,JURFBLSMNHCOJT-AOYMGUKVSA-J
139998,DEQPIGLSNWHDFR-VATKAKJBSA-M
139999,NLXRDQDURDPQJS-OMVAVZHESA-N
140000,NLXRDQDURDPQJS-OMVAVZHESA-J
140001,BMAOWSPJJLOKGM-DODZYUBVSA-M
140002,DTVLDKUERDZHEY-CHHPSRDKSA-N
140003,DTVLDKUERDZHEY-CHHPSRDKSA-J
140004,DIYWZICECWKTIT-XKCSVMQCSA-M
140005,PAKGTMACELCLNY-RWZDZKQQSA-N
140006,PAKGTMACELCLNY-RWZDZKQQSA-J
140007,ODXIHYQVXXYLQK-JRBPQWBISA-M
140008,OFGPNJKKYRFFPP-SKJBWMQWSA-N
140009,OFGPNJKKYRFFPP-SKJBWMQWSA-J
140010,FOEYOFVRRORADU-KMIVUYPQSA-M
140011,KDCIKDSBHWEIJJ-ODGANHKRSA-N
140012,KDCIKDSBHWEIJJ-ODGANHKRSA-J
140013,PWLVZSHZFIGCNL-QEUVDIPISA-M
140014,FAVHHBQJQSZSBU-MZQHRNGTSA-N
140015,FAVHHBQJQSZSBU-MZQHRNGTSA-J
140016,BEKLYIAFACFFDO-UPBMBJRSSA-M
140017,DBOIUUAZTAJZKQ-FHNNOFDASA-N
140018,DBOIUUAZTAJZKQ-FHNNOFDASA-J
140019,RARJQAOGTFMPFZ-GPQLQYNLSA-M
140020,SPQAPMAVWBBSLB-NTLUYEGJSA-N
140021,SPQAPMAVWBBSLB-NTLUYEGJSA-J
140022,HJPCXYKWUOGDSW-KRSIWRBNSA-M
140023,PNUYOAIQMPSVSF-FVITZMBHSA-N
140024,PNUYOAIQMPSVSF-FVITZMBHSA-J
140025,CYRZSEWKKCHVSI-XHDDSBKUSA-M
140026,CESZWWHNRSDDNY-ZZLPTCMGSA-M
140027,NFHBZTOXWBZNFL-OVBGKJABSA-N
140028,NFHBZTOXWBZNFL-OVBGKJABSA-J
140029,VXOVWFJOWNESCS-PGYXGQNHSA-M
140030,CQFCWTFGTVZYLJ-YHIYKHASSA-N
140031,CQFCWTFGTVZYLJ-YHIYKHASSA-J
140032,IBSHVVRARSKTDE-JVNMPXIPSA-M
140033,BJOUIQKXTWDKHE-HWURDKBHSA-N
140034,BJOUIQKXTWDKHE-HWURDKBHSA-J
140035,JXUDLBNWOUZIRD-KBTOCMJJSA-M
140036,WZVQWQTVGATIDP-AEAONTGWSA-N
140037,WZVQWQTVGATIDP-AEAONTGWSA-J
140038,DUCJPMRHUUCBAA-XJTUCQONSA-M
140039,SYFCNFVPUJTCLL-OTIHBAEMSA-N
140040,SYFCNFVPUJTCLL-OTIHBAEMSA-J
140041,AIUNLQUMHTUTNR-YHGVQZPQSA-M
140042,OHCFXYRJFYDIDU-NDHIWMSKSA-N
140043,OHCFXYRJFYDIDU-NDHIWMSKSA-J
140044,NALXHMIWEUPQCH-POMLREGLSA-M
140045,CTDISUDSHUNLOZ-LTSXADRNSA-N
140046,CTDISUDSHUNLOZ-LTSXADRNSA-J
140047,YMUPCHCSOKFFDA-SFLGVXOSSA-M
140048,JKBOXTKVZYBYDR-AYXSMRJJSA-N
140049,JKBOXTKVZYBYDR-AYXSMRJJSA-J
140050,QTWKPFXARCNFRK-AMBDWCSGSA-M
140051,BZTMDVZMLLOZOH-IQHOFBPQSA-N
140052,BZTMDVZMLLOZOH-IQHOFBPQSA-J
140053,HDPRLFGUCIUTAV-FVVVJHBGSA-N
140054,HDPRLFGUCIUTAV-FVVVJHBGSA-J
140055,PECXANWMSPKDGB-XROMHLQASA-M
140056,ZQRUHCIHYLDUGE-YAOUEKBHSA-N
140057,ZQRUHCIHYLDUGE-YAOUEKBHSA-J
140058,RGLRYSHQCRBEIV-YSSBGUOXSA-M
140059,OJJVYBQJWBBERR-XKGQWQQESA-N
140060,OJJVYBQJWBBERR-XKGQWQQESA-J
140062,LFFIJRJGKBSELO-FQEVSTJZSA-O
140063,VDXFGTOIPOGIJD-UHFFFAOYSA-N
140068,YDSCLGYBUIDZNF-WWBBCYQPSA-O
140069,HWBAKTCCNWQOTL-SSEXGKCCSA-O
140070,CJNCGLSWHABGOT-KXQOOQHDSA-O
140072,SNSZJFZKAOZQQC-OLVFGWLSSA-N
140073,WSRANCDKIKOWNN-AZNVTYRDSA-N
140074,RSFVEKJEFIPNRQ-RDNZLXEVSA-N
140075,YNJBFSFTYAPMTA-FNINZLGVSA-N
140076,ZSSKZJBTPJBKFT-WZUXKDABSA-N
140077,FICLVQOYKYBXFN-VIFPVBQESA-N
140082,JUUIDMXSEXFSAB-OAHLLOKOSA-N
140084,AWGMQQGZWRIUJI-UBMBPVGBSA-N
140086,FWPPTMJFWIEUPY-QMMMGPOBSA-N
140088,GLSCDHQUIDQFRP-LJQANCHMSA-N
140089,ZGISOPBIAXHOTQ-OUGXGHBNSA-N
140109,HOGISBSFFHDTRM-GHXIOONMSA-N
140116,WJXAHFZIHLTPFR-JLRJEBFFSA-N
140135,LFSZWRDSWJUUAL-LOWVWBTDSA-N
139557,IXPROWGEHNVJOY-UHFFFAOYSA-N
140152,ODPRYBDBGFBROY-ANCDGSCPSA-N
140153,BHVZCCKRRPYXCV-MGNVXPIMSA-N
140154,ZPZHKIOMBYYVRD-WRDPQARASA-N
140156,OBDNCYQECBSXQY-SCRDCRAPSA-N
140157,IJHPVGHUQIMRPT-LOWVWBTDSA-N
140158,OQLOXFAEYPRXJG-DQCBHWIGSA-N
140163,DHYRUKVBFYZAJH-LBKIHLNRSA-N
140164,WTDYXGYWROEPQE-FQYNWTTGSA-N
140166,MKDBJZSSZKCAQL-AKQVMVHGSA-N
140167,FHFDDWFOTNDTNQ-LBKIHLNRSA-N
140171,MIIRLHRXLLVIMF-WKHWYDSQSA-N
140172,YIRMXRJTZYYXFH-DCMUSGNWSA-N
140173,USNOUEMKNKRWQT-ORRWAHHJSA-N
140174,SMTCDPMWINUUKC-AVBBYWJWSA-N
140175,OPQZHVFVHOLQNE-JFGKHBSWSA-N
140176,UFWMVNJLCHMUKS-JFGKHBSWSA-N
140177,JAMYKWXSCJFSSX-OKJSGIQHSA-N
140178,BEDOPNJARNLRIQ-ZGBBRUJZSA-N
140179,VSRPBSCQACUDPU-TWBCTODHSA-M
140182,BPWSOQXIMDMJHB-UHFFFAOYSA-N
140184,KFNQNAKZKBFJAZ-UHFFFAOYSA-N
140188,KMRGROLDAASNIW-UELOQWINSA-N
140189,SIXCRFGMVUATBG-HSHHTCJHSA-N
140191,GNNVMCUWAZZAPX-BINUBKNQSA-N
140192,GNNVMCUWAZZAPX-DUDYUTRASA-N
140193,HLHYXXBCQOUTGK-NVFVPEJPSA-N
140194,HLHYXXBCQOUTGK-VDBKHXQVSA-N
140195,DLPFYGTUMXCNLJ-WSSVZIAPSA-L
140196,LWOCSKALTQGXLZ-VDBKHXQVSA-N
140202,CRDZYJSQHCXHEG-HBMALMRFSA-N
140203,XMEQDAIDOBVHEK-UHFFFAOYSA-M
140208,CRDZYJSQHCXHEG-HBMALMRFSA-M
140211,XCTQCHNCFZFEGN-UHFFFAOYSA-M
140214,PSHYJLFHLSZNLM-UHFFFAOYSA-N
140231,VZKXOWRNJDEGLZ-WHFBIAKZSA-N
140200,LVAPVCGLGWDERB-DUKKATAHSA-N
140232,QIMCUSGGYZHVEF-VULLPXFTSA-M
140233,YTWDSZAPPKUSFS-OIAXQXJYSA-M
140235,LVAPVCGLGWDERB-DUKKATAHSA-M
140204,JGZAOFOLFDPNTJ-SKSHMZPZSA-N
140236,JGZAOFOLFDPNTJ-SKSHMZPZSA-M
140205,AGDTWQLXNUYUDC-RBIAUOINSA-N
140237,AGDTWQLXNUYUDC-RBIAUOINSA-M
140241,XMEQDAIDOBVHEK-UHFFFAOYSA-N
140242,XCTQCHNCFZFEGN-UHFFFAOYSA-N
140218,QLXUWTYTRCCZFU-DSTOTDLSSA-N
140251,QLXUWTYTRCCZFU-DSTOTDLSSA-M
140259,QIMCUSGGYZHVEF-VULLPXFTSA-N
140260,SWTYBBUBEPPYCX-VIIQGJSXSA-M
140275,WNDMUTXXXQEUPV-VWZCVCQNSA-N
140276,DLPFYGTUMXCNLJ-WSSVZIAPSA-N
140220,QEAQJVYOZNBPLR-KSJZJIFISA-N
140279,QEAQJVYOZNBPLR-KSJZJIFISA-M
140280,HHJTWTPUPVQKNA-SAEUUFITSA-N
140223,QFTYCAAGCUOJNG-KRXWQEJVSA-N
140283,QFTYCAAGCUOJNG-KRXWQEJVSA-M
140267,DIBKBAMSPPKSTJ-BAILPSPNSA-N
140285,DIBKBAMSPPKSTJ-BAILPSPNSA-M
140274,MSLYURLMFHGOET-OLBAJUCDSA-N
140288,MSLYURLMFHGOET-OLBAJUCDSA-M
140222,XHMXFEYXNLBDKE-FRAVRKMPSA-N
140289,XHMXFEYXNLBDKE-FRAVRKMPSA-M
140224,AVAZFRKFZXNPMT-HWOJEQMHSA-N
140290,AVAZFRKFZXNPMT-HWOJEQMHSA-M
140226,PQYYUXHETXYOCV-DKMPAXASSA-N
140291,PQYYUXHETXYOCV-DKMPAXASSA-M
140234,BZKRUVANVNUJOK-HBVUTLMMSA-N
140293,BZKRUVANVNUJOK-HBVUTLMMSA-M
140294,YHHSPPDBQDMAPZ-XPWFQUROSA-I
140296,FLSLEGPOVLMJMN-YSSFQJQWSA-N
140297,YTWDSZAPPKUSFS-OIAXQXJYSA-N
140298,WGXUDTHMEITUBO-YFKPBYRVSA-N
140299,WGXUDTHMEITUBO-YFKPBYRVSA-M
140300,NEHFRILYYHJEFJ-GDLZYMKVSA-N
140305,ZCOLJUOHXJRHDI-CMWLGVBASA-M
140306,GSSOWCUOWLMMRJ-UHFFFAOYSA-M
140311,QRMADBXCFSIJKL-SCRDCRAPSA-L
140225,XLYRHVKBJYDBOS-JTFGAIIUSA-N
140313,XLYRHVKBJYDBOS-JTFGAIIUSA-M
140314,YHHSPPDBQDMAPZ-XPWFQUROSA-N
140238,QCEBQMMZCFADMF-VIIQGJSXSA-N
140316,QCEBQMMZCFADMF-VIIQGJSXSA-M
140319,UFAPVJDEYHLLBG-UHFFFAOYSA-N
140320,UFAPVJDEYHLLBG-GFCCVEGCSA-N
140321,UFAPVJDEYHLLBG-LBPRGKRZSA-N
140239,PWVSFTLICCBISU-UCMLWGQMSA-N
140329,UHYFCDBUKBJSFA-JYFLSIMMSA-O
140330,YXBSCYMMPXQFDS-LBIZDXDESA-O
140333,PWVSFTLICCBISU-UCMLWGQMSA-M
140244,KVLNCELNGBMHDX-FCWZHQICSA-N
140337,KVLNCELNGBMHDX-FCWZHQICSA-M
140346,GNNVMCUWAZZAPX-DUDYUTRASA-M
140243,RXZULUQRGUAOLG-OCDBVANQSA-N
140348,RXZULUQRGUAOLG-OCDBVANQSA-M
140245,NQUUEKCCEOGKDL-XGTWDWJNSA-N
140349,NQUUEKCCEOGKDL-XGTWDWJNSA-M
140350,HLHYXXBCQOUTGK-NVFVPEJPSA-M
140352,JBRPFYYLEQERPG-XTIXYJHRSA-M
140372,HHQOOERQSFJGEP-ZSIQDKGESA-A
140373,OZXAIGIRPOOJTI-XJAVJPOHSA-M
140250,QVCGPPHEKAYGRO-FHMCMKDHSA-N
140375,QVCGPPHEKAYGRO-FHMCMKDHSA-M
140376,DBPPRLRVDVJOCL-FQRUVTKNSA-O
140374,UPHPWXPNZIOZJL-PTQMNWPWSA-A
140248,SRKAMEOZEBOPRP-GDVQGPIFSA-N
140381,SRKAMEOZEBOPRP-GDVQGPIFSA-M
140252,SITZAHBLAZBWRW-XJAVJPOHSA-N
140383,REGBMADJTTZONK-KJWHEZOQSA-M
140384,KKXWXOTXCXUUCX-DDHJBXDOSA-M
140385,CWLWBMWELZSMPG-IWSPIJDZSA-M
140382,SITZAHBLAZBWRW-XJAVJPOHSA-M
140253,RKEURGZEFPAQNB-FHMCMKDHSA-N
140386,RKEURGZEFPAQNB-FHMCMKDHSA-M
140256,QWOUVGWCGKEVEB-NEVPTXAHSA-N
140257,WQCVCAMRMROGHL-PZSFLIPTSA-N
140387,WQCVCAMRMROGHL-PZSFLIPTSA-M
140388,CWLWBMWELZSMPG-IWSPIJDZSA-N
140389,QWOUVGWCGKEVEB-NEVPTXAHSA-M
140390,KKXWXOTXCXUUCX-DDHJBXDOSA-N
140258,INESDRVMAJDUCT-SYINVYGLSA-N
140391,REGBMADJTTZONK-KJWHEZOQSA-N
140393,INESDRVMAJDUCT-SYINVYGLSA-M
140262,RYALZZFZNGJXAF-AKGNYEKSSA-N
140394,RYALZZFZNGJXAF-AKGNYEKSSA-L
140263,WUKLNYKELYBPSU-XFTLILIKSA-N
140397,WUKLNYKELYBPSU-XFTLILIKSA-M
140264,GFHRZNBJDWPKHL-XUVPQBAGSA-N
140265,QJJOLZOJRISMDP-UENSAESPSA-N
140405,QJJOLZOJRISMDP-UENSAESPSA-M
140266,HRNHRTOXACGZNE-KXMOHCNRSA-N
140406,HRNHRTOXACGZNE-KXMOHCNRSA-M
140268,ISXZTIZZJJNZGD-UDPATQQPSA-N
140407,VOAZJEPQLGBXGO-SDAWRPRTSA-N
140408,CORFWQGVBFFZHF-UHFFFAOYSA-N
140409,ISXZTIZZJJNZGD-UDPATQQPSA-L
140410,CORFWQGVBFFZHF-UHFFFAOYSA-M
140269,RJHKUGKYEOVVKD-HTWGBIMLSA-N
140411,XYITYKDGJLHYPW-UHFFFAOYSA-M
140412,RJHKUGKYEOVVKD-HTWGBIMLSA-M
140270,XNFVDGDQGGSJGD-JBUAYWKOSA-N
140413,XNFVDGDQGGSJGD-JBUAYWKOSA-M
140414,XAGHGLSSJDVTMX-NOUVZJLJSA-N
140271,SWPCIZFPFUNPQW-AAZNDIRKSA-N
140415,SWPCIZFPFUNPQW-AAZNDIRKSA-M
140272,LDVCZYSUILUYKN-OSLFFFSGSA-N
140416,LDVCZYSUILUYKN-OSLFFFSGSA-M
140417,ZCVMWBYGMWKGHF-UHFFFAOYSA-O
140273,JUBMLVBCKBUAQW-RULBWSPQSA-N
140419,JUBMLVBCKBUAQW-RULBWSPQSA-M
140422,MNLAVFKVRUQAKW-UHFFFAOYSA-N
140423,OUJDIWHRYQBZSR-UHFFFAOYSA-N
140424,BBTXAVJVSQSXHZ-UHFFFAOYSA-N
140425,SBPSVLLDDYOPDZ-UHFFFAOYSA-N
140426,LINPIYWFGCPVIE-UHFFFAOYSA-M
140433,LQEBEXMHBLQMDB-AVOXIQDMSA-L
140435,HVYWMOMLDIMFJA-HHPLMCQASA-N
140439,RDFHTLPPJOQCJA-DATWYKNKSA-N
140434,JQMYMZZLIOIXEO-SREVYHEPSA-N
140440,SLUFHMQYBPOTFZ-LKRGOLFISA-N
140441,SLUFHMQYBPOTFZ-BQBKMSKFSA-N
140442,NEYJIGPAQAKWSI-QBGRRASTSA-N
140443,QSRVMXWVVMILDI-UHFFFAOYSA-N
140447,HJVUQIHMNQMRIV-LOLPMWEVSA-N
140448,FIGCMWLCRVTBTQ-SMFCIRJCSA-N
140450,NFINEWVEMIEDCR-JNTZDIDCSA-N
140452,ZJGMUQGWZOJOAO-VDWFBKDDSA-L
140453,DFQWIBUZXHBIMO-RKWCDEMWSA-N
140458,FYXYTEZUINAIJQ-LTUHVBRHSA-N
140459,QYQXYZFJTGRFOE-CZLOFYPQSA-N
140460,TUUXXJDESDKYDH-GFBMXRCWSA-N
140461,LDQFLSUQYHBXSX-JQTIBWPPSA-N
140462,ZDJYIEFNPSASNU-RVYZIQGJSA-N
140463,TUUXXJDESDKYDH-UYYAERBNSA-N
140465,TUSCYCAIGRVBMD-UHFFFAOYSA-N
140467,QMHCWDVPABYZMC-MYPRUECHSA-M
140466,PGOYMURMZNDHNS-MYPRUECHSA-M
140468,PAIBKVQNJKUVCE-JUENUIDLSA-L
140471,ZEMPKEQAKRGZGQ-VBJOUPRGSA-N
140464,COCYGNDCWFKTMF-UHFFFAOYSA-N
140475,QQDIFLSJMFDTCQ-UHFFFAOYSA-N
140478,QYTBBBAHNIWFOD-NRFANRHFSA-N
140485,HYLACZDFUVNNIQ-RKQHYHRCSA-N
140487,LADFAOKPINUFBB-TWPNXFTKSA-N
140499,CYPPCCJJKNISFK-UHFFFAOYSA-J
140503,NLYAJNPCOHFWQQ-UHFFFAOYSA-N
140505,JHCHCDQSESZNOT-SQCVFRJGSA-N
140508,JEQUYZQUKNVPFK-MIIOBEDKSA-N
140509,FICLVQOYKYBXFN-SECBINFHSA-N
140510,RPLDOMMQOSXFFP-ASNNIWRRSA-N
140511,JHJJQIQDQOVXQL-LABFSRAVSA-N
140512,IAXYECKVUWDSQO-YXHYTEQOSA-N
140513,DHPKOKHOEQYQPS-XCGWSNFQSA-N
140515,FICLVQOYKYBXFN-SECBINFHSA-N
140516,FICLVQOYKYBXFN-UHFFFAOYSA-N
140472,KXZSMOLMRHMZDG-PWGAQZMISA-N
42142,FXFYPTZERULUBS-SQNIBIBYSA-N
140518,FXFYPTZERULUBS-SQNIBIBYSA-O
140524,IVYQPSHHYIAUFO-VXKWHMMOSA-N
140526,DRUFTGMQJWWIOL-ZDUSSCGKSA-N
62876,JIFVMXFPCPTMIM-UHFFFAOYSA-N
140531,LQEBEXMHBLQMDB-AVOXIQDMSA-N
140533,BXBFVCYLJXGOGI-UHFFFAOYSA-M
43003,BBMCTIGTTCKYKF-UHFFFAOYSA-N
140421,XHOLNRLADUSQLD-UHFFFAOYSA-N
140564,FUCYIEXQVQJBKY-UHFFFAOYSA-N
140592,IFRGXKKQHBVPCQ-UHFFFAOYSA-N
140595,ZJGMUQGWZOJOAO-VDWFBKDDSA-N
9915,LQHGGFQNRNEFIG-UHFFFAOYSA-N
140603,BXBFVCYLJXGOGI-UHFFFAOYSA-N
91160,YKDYCKHEKOEVJM-UHFFFAOYSA-N
140612,RMTXUPIIESNLPW-UTOQUPLUSA-N
140621,YXSLJKQTIDHPOT-LJCJQEJUSA-N
140628,KPQZUUQMTUIKBP-UHFFFAOYSA-N
